File ID,digit_label,participant,intonation
0001969.wav,0,S139,3
0001970.wav,14,S31,3
0001971.wav,12,S64,2
0001972.wav,5,S46,2
0001973.wav,100,S63,4
0001974.wav,5,S32,3
0001975.wav,4,S35,3
0001976.wav,15,S125,3
0001977.wav,60,S123,3
0001978.wav,20,S156,4
0001979.wav,6,S69,1
0001980.wav,70,S5,4
0001981.wav,6,S164,2
0001982.wav,40,S164,1
0001983.wav,14,S155,4
0001984.wav,17,S110,1
0001985.wav,6,S147,3
0001986.wav,8,S156,3
0001987.wav,80,S43,4
0001988.wav,1,S122,2
0001989.wav,30,S94,1
0001990.wav,5,S31,1
0001991.wav,7,S74,1
0001992.wav,19,S39,1
0001993.wav,40,S147,3
0001994.wav,80,S82,1
0001995.wav,4,S7,1
0001996.wav,80,S127,2
0001997.wav,17,S177,4
0001998.wav,70,S110,3
0001999.wav,9,S160,4
0002000.wav,70,S141,2
0002001.wav,100,S90,4
0002002.wav,15,S89,2
0002003.wav,14,S117,2
0002004.wav,19,S22,4
0002005.wav,13,S127,3
0002006.wav,7,S99,1
0002007.wav,30,S141,4
0002008.wav,14,S144,2
0002009.wav,17,S65,3
0002010.wav,4,S95,4
0002011.wav,10,S178,3
0002012.wav,1000000,S160,2
0002013.wav,30,S110,2
0002014.wav,80,S49,1
0002015.wav,2,S54,1
0002016.wav,16,S160,2
0002017.wav,6,S166,3
0002018.wav,90,S58,4
0002019.wav,3,S91,1
0002020.wav,90,S100,3
0002021.wav,40,S76,2
0002022.wav,11,S111,1
0002023.wav,1000000,S30,2
0002024.wav,15,S144,4
0002025.wav,3,S179,4
0002026.wav,15,S59,2
0002027.wav,10,S40,3
0002028.wav,8,S154,4
0002029.wav,14,S149,1
0002030.wav,16,S155,3
0002031.wav,16,S27,4
0002032.wav,10,S53,4
0002033.wav,19,S111,4
0002034.wav,20,S158,2
0002035.wav,1,S146,1
0002036.wav,0,S24,2
0002037.wav,11,S183,2
0002038.wav,12,S8,4
0002039.wav,15,S53,2
0002040.wav,11,S41,3
0002041.wav,4,S159,2
0002042.wav,13,S59,4
0002043.wav,30,S157,3
0002044.wav,0,S123,1
0002045.wav,18,S52,1
0002046.wav,1000000000,S66,4
0002047.wav,4,S88,2
0002048.wav,7,S37,1
0002049.wav,8,S86,3
0002050.wav,1000000,S27,1
0002051.wav,17,S139,2
0002052.wav,10,S161,4
0002053.wav,100,S117,4
0002054.wav,20,S129,4
0002055.wav,8,S37,4
0002056.wav,2,S69,3
0002057.wav,1000000000,S155,1
0002058.wav,0,S174,1
0002059.wav,17,S22,1
0002060.wav,8,S28,1
0002061.wav,4,S113,4
0002062.wav,14,S109,4
0002063.wav,18,S70,1
0002064.wav,3,S62,1
0002065.wav,19,S114,2
0002066.wav,15,S178,3
0002067.wav,90,S134,3
0002068.wav,6,S15,4
0002069.wav,30,S112,3
0002070.wav,4,S184,3
0002071.wav,70,S102,4
0002072.wav,1,S82,4
0002073.wav,20,S167,4
0002074.wav,3,S88,4
0002075.wav,18,S39,1
0002076.wav,1000,S174,2
0002077.wav,10,S46,2
0002078.wav,80,S140,4
0002079.wav,2,S44,4
0002080.wav,10,S145,1
0002081.wav,18,S167,4
0002082.wav,18,S74,2
0002083.wav,2,S124,1
0002084.wav,15,S146,4
0002085.wav,17,S172,2
0002086.wav,100,S181,2
0002087.wav,16,S44,4
0002088.wav,3,S110,3
0002089.wav,0,S45,3
0002090.wav,2,S30,4
0002091.wav,1000,S151,3
0002092.wav,40,S80,4
0002093.wav,1,S88,1
0002094.wav,19,S104,1
0002095.wav,17,S104,1
0002096.wav,1000000000,S57,1
0002097.wav,6,S152,2
0002098.wav,3,S62,3
0002099.wav,8,S50,4
0002100.wav,16,S52,2
0002101.wav,18,S103,3
0002102.wav,17,S85,3
0002103.wav,2,S58,2
0002104.wav,9,S91,4
0002105.wav,11,S169,1
0002106.wav,7,S24,3
0002107.wav,3,S30,1
0002108.wav,11,S106,2
0002109.wav,5,S25,4
0002110.wav,100,S157,3
0002111.wav,2,S164,4
0002112.wav,4,S50,3
0002113.wav,30,S178,2
0002114.wav,80,S83,1
0002115.wav,9,S85,3
0002116.wav,1000000,S128,1
0002117.wav,2,S111,3
0002118.wav,8,S127,1
0002119.wav,13,S100,1
0002120.wav,14,S149,1
0002121.wav,7,S12,1
0002122.wav,10,S100,2
0002123.wav,18,S62,3
0002124.wav,90,S32,3
0002125.wav,5,S91,4
0002126.wav,100,S153,1
0002127.wav,19,S150,3
0002128.wav,1,S156,2
0002129.wav,1000000000,S126,1
0002130.wav,18,S180,4
0002131.wav,11,S103,3
0002132.wav,15,S149,2
0002133.wav,6,S2,3
0002134.wav,8,S95,1
0002135.wav,6,S34,1
0002136.wav,16,S120,3
0002137.wav,60,S16,4
0002138.wav,30,S3,3
0002139.wav,90,S51,1
0002140.wav,14,S87,1
0002141.wav,18,S106,3
0002142.wav,14,S37,2
0002143.wav,80,S160,2
0002144.wav,18,S123,2
0002145.wav,0,S150,1
0002146.wav,7,S125,4
0002147.wav,60,S123,2
0002148.wav,9,S54,1
0002149.wav,13,S158,3
0002150.wav,5,S81,1
0002151.wav,9,S156,4
0002152.wav,7,S90,3
0002153.wav,90,S59,4
0002154.wav,11,S16,1
0002155.wav,1000,S67,1
0002156.wav,15,S145,4
0002157.wav,5,S43,2
0002158.wav,40,S146,1
0002159.wav,60,S75,4
0002160.wav,4,S151,3
0002161.wav,8,S122,2
0002162.wav,16,S47,4
0002163.wav,100,S90,2
0002164.wav,1000,S12,2
0002165.wav,1000000,S93,3
0002166.wav,1,S15,3
0002167.wav,2,S107,3
0002168.wav,18,S8,1
0002169.wav,4,S149,2
0002170.wav,18,S145,3
0002171.wav,7,S106,4
0002172.wav,9,S19,2
0002173.wav,80,S178,1
0002174.wav,60,S168,2
0002175.wav,50,S141,2
0002176.wav,30,S29,3
0002177.wav,60,S124,2
0002178.wav,1,S55,2
0002179.wav,13,S153,4
0002180.wav,17,S1,3
0002181.wav,90,S180,3
0002182.wav,9,S149,2
0002183.wav,70,S81,3
0002184.wav,11,S133,2
0002185.wav,60,S106,1
0002186.wav,1000000,S117,4
0002187.wav,6,S82,2
0002188.wav,1000000,S43,1
0002189.wav,4,S2,2
0002190.wav,100,S148,2
0002191.wav,9,S18,3
0002192.wav,0,S19,1
0002193.wav,17,S5,4
0002194.wav,70,S82,3
0002195.wav,8,S171,1
0002196.wav,3,S110,1
0002197.wav,15,S104,3
0002198.wav,8,S132,1
0002199.wav,15,S146,3
0002200.wav,90,S31,3
0002201.wav,3,S160,4
0002202.wav,60,S120,1
0002203.wav,3,S15,4
0002204.wav,19,S6,4
0002205.wav,70,S138,1
0002206.wav,16,S103,3
0002207.wav,80,S154,4
0002208.wav,100,S184,2
0002209.wav,4,S23,4
0002210.wav,16,S177,3
0002211.wav,5,S129,4
0002212.wav,6,S169,1
0002213.wav,13,S90,4
0002214.wav,3,S99,3
0002215.wav,90,S165,4
0002216.wav,100,S18,2
0002217.wav,40,S45,1
0002218.wav,4,S129,3
0002219.wav,14,S74,1
0002220.wav,6,S149,2
0002221.wav,3,S82,1
0002222.wav,15,S16,4
0002223.wav,90,S124,2
0002224.wav,90,S42,2
0002225.wav,13,S164,2
0002226.wav,15,S153,4
0002227.wav,1000,S89,1
0002228.wav,18,S77,2
0002229.wav,9,S131,1
0002230.wav,50,S147,2
0002231.wav,18,S151,4
0002232.wav,2,S140,3
0002233.wav,13,S91,2
0002234.wav,1000,S6,3
0002235.wav,40,S165,2
0002236.wav,60,S3,4
0002237.wav,70,S150,1
0002238.wav,18,S141,3
0002239.wav,18,S4,1
0002240.wav,0,S80,2
0002241.wav,80,S42,2
0002242.wav,50,S91,1
0002243.wav,13,S120,3
0002244.wav,9,S113,3
0002245.wav,70,S26,3
0002246.wav,8,S155,3
0002247.wav,3,S184,1
0002248.wav,30,S168,1
0002249.wav,50,S5,4
0002250.wav,100,S95,4
0002251.wav,6,S6,3
0002252.wav,80,S179,1
0002253.wav,1000000000,S38,2
0002254.wav,0,S171,3
0002255.wav,16,S37,4
0002256.wav,14,S9,3
0002257.wav,8,S136,2
0002258.wav,12,S129,4
0002259.wav,5,S19,3
0002260.wav,15,S29,1
0002261.wav,5,S7,1
0002262.wav,17,S117,1
0002263.wav,11,S121,2
0002264.wav,5,S105,2
0002265.wav,10,S85,1
0002266.wav,15,S176,1
0002267.wav,4,S166,1
0002268.wav,30,S10,2
0002269.wav,18,S171,1
0002270.wav,1,S109,4
0002271.wav,6,S21,2
0002272.wav,7,S145,3
0002273.wav,60,S70,2
0002274.wav,6,S74,2
0002275.wav,18,S177,2
0002276.wav,30,S128,2
0002277.wav,1,S53,2
0002278.wav,1,S79,3
0002279.wav,1000000,S59,2
0002280.wav,5,S153,1
0002281.wav,50,S82,3
0002282.wav,9,S148,2
0002283.wav,80,S104,2
0002284.wav,100,S11,1
0002285.wav,60,S101,4
0002286.wav,14,S146,2
0002287.wav,11,S9,3
0002288.wav,18,S1,1
0002289.wav,13,S128,3
0002290.wav,19,S38,3
0002291.wav,50,S55,2
0002292.wav,15,S173,1
0002293.wav,18,S68,1
0002294.wav,2,S145,3
0002295.wav,12,S116,1
0002296.wav,30,S83,2
0002297.wav,1000000000,S138,4
0002298.wav,30,S62,2
0002299.wav,12,S119,2
0002300.wav,100,S81,4
0002301.wav,5,S53,1
0002302.wav,1000000,S40,2
0002303.wav,7,S61,1
0002304.wav,40,S178,3
0002305.wav,40,S96,1
0002306.wav,13,S104,4
0002307.wav,100,S31,2
0002308.wav,6,S33,3
0002309.wav,1000000000,S30,4
0002310.wav,3,S51,2
0002311.wav,13,S96,2
0002312.wav,40,S12,3
0002313.wav,70,S90,2
0002314.wav,4,S75,2
0002315.wav,17,S168,4
0002316.wav,14,S18,4
0002317.wav,9,S41,3
0002318.wav,0,S161,2
0002319.wav,8,S116,1
0002320.wav,100,S174,2
0002321.wav,18,S25,2
0002322.wav,6,S129,4
0002323.wav,90,S84,1
0002324.wav,80,S9,3
0002325.wav,50,S43,4
0002326.wav,30,S138,1
0002327.wav,1000000000,S184,2
0002328.wav,12,S53,3
0002329.wav,13,S86,2
0002330.wav,2,S85,2
0002331.wav,16,S109,1
0002332.wav,18,S15,4
0002333.wav,6,S57,3
0002334.wav,20,S89,1
0002335.wav,16,S178,4
0002336.wav,70,S49,4
0002337.wav,40,S16,1
0002338.wav,20,S141,3
0002339.wav,1,S107,1
0002340.wav,70,S16,4
0002341.wav,3,S130,1
0002342.wav,4,S106,3
0002343.wav,50,S11,1
0002344.wav,40,S46,4
0002345.wav,11,S66,3
0002346.wav,90,S41,4
0002347.wav,40,S122,2
0002348.wav,10,S89,2
0002349.wav,12,S114,2
0002350.wav,40,S68,2
0002351.wav,5,S123,4
0002352.wav,7,S109,1
0002353.wav,19,S134,1
0002354.wav,14,S9,4
0002355.wav,8,S182,2
0002356.wav,6,S73,4
0002357.wav,30,S31,3
0002358.wav,9,S105,4
0002359.wav,11,S172,4
0002360.wav,20,S11,1
0002361.wav,1000000,S148,4
0002362.wav,12,S120,4
0002363.wav,70,S177,2
0002364.wav,6,S166,4
0002365.wav,9,S146,4
0002366.wav,40,S151,4
0002367.wav,5,S10,3
0002368.wav,13,S58,2
0002369.wav,1,S178,4
0002370.wav,60,S73,3
0002371.wav,14,S53,3
0002372.wav,100,S159,1
0002373.wav,4,S145,3
0002374.wav,60,S102,2
0002375.wav,80,S148,4
0002376.wav,2,S45,3
0002377.wav,4,S6,2
0002378.wav,9,S69,3
0002379.wav,18,S158,4
0002380.wav,90,S80,1
0002381.wav,7,S160,3
0002382.wav,15,S41,4
0002383.wav,100,S97,2
0002384.wav,18,S61,4
0002385.wav,1000000,S82,3
0002386.wav,3,S31,4
0002387.wav,7,S132,1
0002388.wav,0,S150,3
0002389.wav,1000000000,S66,2
0002390.wav,19,S138,2
0002391.wav,15,S114,3
0002392.wav,6,S109,4
0002393.wav,1000000,S83,2
0002394.wav,6,S74,3
0002395.wav,40,S67,1
0002396.wav,100,S127,1
0002397.wav,50,S65,1
0002398.wav,1,S174,1
0002399.wav,7,S136,1
0002400.wav,1000,S112,1
0002401.wav,1000,S176,1
0002402.wav,80,S62,3
0002403.wav,4,S5,4
0002404.wav,3,S125,2
0002405.wav,13,S63,1
0002406.wav,0,S130,4
0002407.wav,1000000000,S162,1
0002408.wav,16,S107,3
0002409.wav,12,S110,1
0002410.wav,20,S37,3
0002411.wav,30,S52,2
0002412.wav,4,S38,1
0002413.wav,3,S33,3
0002414.wav,14,S152,1
0002415.wav,11,S24,2
0002416.wav,13,S52,2
0002417.wav,60,S117,3
0002418.wav,10,S65,3
0002419.wav,50,S124,4
0002420.wav,1000000000,S183,2
0002421.wav,1000000000,S117,1
0002422.wav,2,S81,2
0002423.wav,4,S143,1
0002424.wav,5,S66,3
0002425.wav,8,S136,1
0002426.wav,10,S109,2
0002427.wav,2,S36,3
0002428.wav,12,S148,4
0002429.wav,1000000,S29,4
0002430.wav,7,S80,3
0002431.wav,2,S37,1
0002432.wav,4,S76,1
0002433.wav,15,S35,2
0002434.wav,16,S179,3
0002435.wav,4,S109,1
0002436.wav,11,S154,4
0002437.wav,7,S32,4
0002438.wav,9,S132,2
0002439.wav,1000,S37,3
0002440.wav,10,S148,1
0002441.wav,3,S142,4
0002442.wav,50,S114,3
0002443.wav,50,S116,4
0002444.wav,9,S106,4
0002445.wav,70,S122,3
0002446.wav,1,S111,1
0002447.wav,9,S146,4
0002448.wav,3,S124,1
0002449.wav,7,S133,1
0002450.wav,40,S142,2
0002451.wav,80,S31,1
0002452.wav,90,S165,2
0002453.wav,11,S13,4
0002454.wav,60,S50,1
0002455.wav,11,S123,4
0002456.wav,4,S31,2
0002457.wav,100,S46,2
0002458.wav,70,S142,3
0002459.wav,12,S138,2
0002460.wav,40,S78,1
0002461.wav,19,S160,2
0002462.wav,1000,S24,4
0002463.wav,1000,S52,2
0002464.wav,16,S157,1
0002465.wav,5,S35,3
0002466.wav,40,S23,2
0002467.wav,30,S143,1
0002468.wav,9,S4,1
0002469.wav,1000000,S121,1
0002470.wav,1000000000,S184,4
0002471.wav,30,S70,2
0002472.wav,9,S8,4
0002473.wav,14,S42,1
0002474.wav,17,S167,3
0002475.wav,2,S182,1
0002476.wav,17,S126,4
0002477.wav,90,S147,1
0002478.wav,5,S9,2
0002479.wav,6,S95,1
0002480.wav,8,S59,2
0002481.wav,12,S109,4
0002482.wav,15,S183,2
0002483.wav,1000,S179,3
0002484.wav,3,S40,3
0002485.wav,14,S153,1
0002486.wav,1000000000,S62,3
0002487.wav,17,S43,3
0002488.wav,20,S148,4
0002489.wav,1000,S12,3
0002490.wav,60,S20,1
0002491.wav,15,S181,2
0002492.wav,9,S182,1
0002493.wav,40,S102,3
0002494.wav,4,S1,4
0002495.wav,100,S67,1
0002496.wav,7,S166,4
0002497.wav,0,S42,3
0002498.wav,5,S136,4
0002499.wav,13,S40,4
0002500.wav,15,S23,1
0002501.wav,8,S47,1
0002502.wav,90,S28,1
0002503.wav,7,S66,2
0002504.wav,80,S99,1
0002505.wav,18,S144,1
0002506.wav,1000000,S100,3
0002507.wav,11,S30,3
0002508.wav,0,S173,1
0002509.wav,1,S91,2
0002510.wav,8,S42,2
0002511.wav,50,S153,2
0002512.wav,80,S29,4
0002513.wav,70,S8,4
0002514.wav,12,S160,2
0002515.wav,1000000,S108,3
0002516.wav,80,S93,1
0002517.wav,7,S42,4
0002518.wav,6,S79,3
0002519.wav,17,S53,2
0002520.wav,5,S12,1
0002521.wav,1,S69,1
0002522.wav,16,S181,3
0002523.wav,9,S168,3
0002524.wav,14,S133,4
0002525.wav,12,S119,3
0002526.wav,60,S50,4
0002527.wav,15,S73,2
0002528.wav,10,S183,2
0002529.wav,100,S176,3
0002530.wav,60,S106,1
0002531.wav,4,S92,1
0002532.wav,90,S133,4
0002533.wav,2,S133,4
0002534.wav,80,S45,3
0002535.wav,100,S16,3
0002536.wav,17,S123,3
0002537.wav,8,S179,4
0002538.wav,19,S164,2
0002539.wav,4,S26,3
0002540.wav,5,S93,3
0002541.wav,5,S93,4
0002542.wav,5,S97,1
0002543.wav,40,S149,4
0002544.wav,19,S7,3
0002545.wav,30,S86,1
0002546.wav,3,S184,2
0002547.wav,15,S93,1
0002548.wav,60,S86,4
0002549.wav,3,S127,4
0002550.wav,19,S2,4
0002551.wav,70,S33,3
0002552.wav,2,S9,2
0002553.wav,13,S32,1
0002554.wav,8,S32,4
0002555.wav,70,S19,4
0002556.wav,11,S59,2
0002557.wav,14,S146,4
0002558.wav,8,S164,4
0002559.wav,19,S5,1
0002560.wav,8,S29,2
0002561.wav,18,S149,2
0002562.wav,16,S48,1
0002563.wav,40,S67,2
0002564.wav,0,S107,1
0002565.wav,12,S126,3
0002566.wav,14,S97,2
0002567.wav,1000000000,S67,2
0002568.wav,90,S25,3
0002569.wav,50,S41,4
0002570.wav,15,S177,3
0002571.wav,14,S22,2
0002572.wav,8,S53,2
0002573.wav,12,S18,1
0002574.wav,19,S143,4
0002575.wav,70,S154,4
0002576.wav,10,S13,1
0002577.wav,3,S39,3
0002578.wav,17,S120,2
0002579.wav,0,S112,3
0002580.wav,17,S181,3
0002581.wav,9,S32,4
0002582.wav,14,S24,3
0002583.wav,19,S67,2
0002584.wav,1000000,S90,4
0002585.wav,10,S9,2
0002586.wav,18,S30,1
0002587.wav,0,S16,2
0002588.wav,70,S130,4
0002589.wav,11,S111,1
0002590.wav,12,S123,2
0002591.wav,8,S91,4
0002592.wav,19,S52,3
0002593.wav,11,S108,2
0002594.wav,10,S114,1
0002595.wav,60,S45,3
0002596.wav,14,S40,1
0002597.wav,11,S172,4
0002598.wav,40,S161,4
0002599.wav,100,S134,3
0002600.wav,8,S12,3
0002601.wav,19,S51,2
0002602.wav,0,S124,2
0002603.wav,90,S55,2
0002604.wav,80,S73,1
0002605.wav,15,S47,1
0002606.wav,2,S51,1
0002607.wav,17,S67,3
0002608.wav,18,S2,1
0002609.wav,4,S96,4
0002610.wav,15,S171,1
0002611.wav,40,S110,3
0002612.wav,3,S153,4
0002613.wav,12,S26,4
0002614.wav,1000000,S129,2
0002615.wav,10,S12,4
0002616.wav,0,S46,2
0002617.wav,40,S92,4
0002618.wav,50,S18,4
0002619.wav,1000000,S57,4
0002620.wav,12,S168,3
0002621.wav,80,S94,1
0002622.wav,100,S94,3
0002623.wav,9,S89,2
0002624.wav,1000000,S106,2
0002625.wav,12,S50,3
0002626.wav,80,S166,3
0002627.wav,13,S106,1
0002628.wav,12,S27,2
0002629.wav,17,S164,4
0002630.wav,60,S90,2
0002631.wav,7,S138,2
0002632.wav,1,S154,1
0002633.wav,11,S121,3
0002634.wav,30,S162,4
0002635.wav,0,S143,1
0002636.wav,6,S127,1
0002637.wav,50,S127,3
0002638.wav,100,S182,3
0002639.wav,11,S42,1
0002640.wav,8,S84,3
0002641.wav,3,S10,1
0002642.wav,3,S75,4
0002643.wav,15,S164,3
0002644.wav,3,S27,4
0002645.wav,1000000,S140,2
0002646.wav,11,S172,2
0002647.wav,6,S125,2
0002648.wav,7,S123,2
0002649.wav,90,S66,3
0002650.wav,5,S51,3
0002651.wav,7,S89,1
0002652.wav,1,S122,4
0002653.wav,17,S158,1
0002654.wav,50,S49,2
0002655.wav,2,S129,2
0002656.wav,13,S66,1
0002657.wav,1,S33,3
0002658.wav,18,S169,3
0002659.wav,30,S86,2
0002660.wav,11,S63,4
0002661.wav,60,S7,3
0002662.wav,18,S6,3
0002663.wav,12,S184,2
0002664.wav,1000000000,S181,3
0002665.wav,70,S68,4
0002666.wav,1000,S81,4
0002667.wav,11,S129,1
0002668.wav,15,S37,4
0002669.wav,3,S108,4
0002670.wav,11,S182,4
0002671.wav,1,S140,3
0002672.wav,30,S60,3
0002673.wav,80,S61,4
0002674.wav,30,S35,2
0002675.wav,16,S45,1
0002676.wav,20,S171,4
0002677.wav,1000000,S144,4
0002678.wav,60,S42,2
0002679.wav,1,S91,4
0002680.wav,20,S110,4
0002681.wav,5,S159,1
0002682.wav,2,S169,1
0002683.wav,100,S184,2
0002684.wav,0,S113,2
0002685.wav,4,S56,1
0002686.wav,100,S49,3
0002687.wav,60,S151,1
0002688.wav,19,S176,1
0002689.wav,1,S6,2
0002690.wav,1000000,S170,2
0002691.wav,17,S29,1
0002692.wav,5,S39,3
0002693.wav,12,S46,1
0002694.wav,9,S133,4
0002695.wav,11,S138,2
0002696.wav,2,S40,3
0002697.wav,20,S62,4
0002698.wav,11,S133,1
0002699.wav,50,S47,4
0002700.wav,1000,S31,2
0002701.wav,5,S164,2
0002702.wav,2,S112,1
0002703.wav,15,S77,1
0002704.wav,70,S49,1
0002705.wav,70,S6,4
0002706.wav,1000000,S150,4
0002707.wav,14,S95,4
0002708.wav,10,S135,2
0002709.wav,9,S125,1
0002710.wav,1,S184,1
0002711.wav,70,S78,1
0002712.wav,3,S106,1
0002713.wav,14,S101,4
0002714.wav,16,S91,2
0002715.wav,18,S34,4
0002716.wav,20,S75,2
0002717.wav,16,S59,3
0002718.wav,5,S75,2
0002719.wav,1,S88,1
0002720.wav,8,S123,3
0002721.wav,5,S34,3
0002722.wav,1000000000,S8,1
0002723.wav,1000,S34,3
0002724.wav,6,S130,4
0002725.wav,14,S58,1
0002726.wav,16,S41,1
0002727.wav,15,S121,3
0002728.wav,3,S55,2
0002729.wav,19,S65,4
0002730.wav,17,S75,2
0002731.wav,10,S25,2
0002732.wav,90,S144,2
0002733.wav,30,S47,1
0002734.wav,7,S112,2
0002735.wav,14,S136,4
0002736.wav,18,S143,2
0002737.wav,2,S155,2
0002738.wav,14,S6,2
0002739.wav,12,S15,1
0002740.wav,20,S166,3
0002741.wav,17,S24,3
0002742.wav,17,S167,2
0002743.wav,12,S25,2
0002744.wav,7,S168,3
0002745.wav,5,S49,4
0002746.wav,90,S129,4
0002747.wav,30,S47,3
0002748.wav,4,S82,4
0002749.wav,90,S136,1
0002750.wav,40,S47,1
0002751.wav,19,S181,3
0002752.wav,1000,S45,4
0002753.wav,5,S35,2
0002754.wav,12,S2,4
0002755.wav,14,S99,2
0002756.wav,20,S71,3
0002757.wav,1,S121,4
0002758.wav,17,S101,1
0002759.wav,50,S139,3
0002760.wav,1000,S139,4
0002761.wav,90,S37,4
0002762.wav,13,S13,1
0002763.wav,14,S85,1
0002764.wav,9,S101,1
0002765.wav,11,S132,1
0002766.wav,15,S75,2
0002767.wav,2,S160,3
0002768.wav,19,S107,3
0002769.wav,4,S170,4
0002770.wav,50,S40,2
0002771.wav,3,S18,3
0002772.wav,5,S63,2
0002773.wav,12,S71,3
0002774.wav,6,S143,4
0002775.wav,0,S15,2
0002776.wav,30,S127,4
0002777.wav,15,S1,1
0002778.wav,1,S31,1
0002779.wav,10,S14,2
0002780.wav,8,S34,3
0002781.wav,17,S13,4
0002782.wav,6,S172,4
0002783.wav,12,S21,2
0002784.wav,60,S42,2
0002785.wav,4,S18,4
0002786.wav,80,S79,3
0002787.wav,16,S139,4
0002788.wav,20,S180,2
0002789.wav,8,S85,3
0002790.wav,20,S47,4
0002791.wav,16,S140,4
0002792.wav,60,S166,1
0002793.wav,18,S41,4
0002794.wav,6,S144,3
0002795.wav,7,S148,3
0002796.wav,8,S159,1
0002797.wav,6,S158,4
0002798.wav,19,S45,4
0002799.wav,5,S68,2
0002800.wav,19,S29,1
0002801.wav,15,S31,2
0002802.wav,30,S182,3
0002803.wav,8,S62,3
0002804.wav,80,S86,2
0002805.wav,5,S107,2
0002806.wav,19,S102,3
0002807.wav,13,S138,2
0002808.wav,13,S58,3
0002809.wav,8,S171,2
0002810.wav,90,S3,2
0002811.wav,3,S169,2
0002812.wav,4,S86,4
0002813.wav,70,S30,4
0002814.wav,15,S67,3
0002815.wav,1000000,S16,1
0002816.wav,70,S180,2
0002817.wav,1000000000,S31,2
0002818.wav,40,S181,1
0002819.wav,50,S32,4
0002820.wav,1000000,S160,4
0002821.wav,50,S18,2
0002822.wav,100,S156,2
0002823.wav,3,S76,1
0002824.wav,10,S91,4
0002825.wav,3,S107,4
0002826.wav,13,S62,1
0002827.wav,17,S139,3
0002828.wav,1000000000,S63,2
0002829.wav,70,S144,1
0002830.wav,50,S12,3
0002831.wav,15,S19,2
0002832.wav,2,S148,3
0002833.wav,6,S109,4
0002834.wav,10,S152,4
0002835.wav,70,S119,3
0002836.wav,1000,S149,2
0002837.wav,7,S20,4
0002838.wav,100,S165,3
0002839.wav,60,S117,4
0002840.wav,18,S149,3
0002841.wav,40,S158,2
0002842.wav,20,S173,1
0002843.wav,19,S113,4
0002844.wav,19,S71,3
0002845.wav,50,S164,1
0002846.wav,90,S164,3
0002847.wav,60,S76,2
0002848.wav,7,S121,3
0002849.wav,100,S95,4
0002850.wav,17,S135,1
0002851.wav,13,S139,1
0002852.wav,1,S6,4
0002853.wav,7,S62,3
0002854.wav,11,S59,4
0002855.wav,13,S87,1
0002856.wav,17,S117,2
0002857.wav,9,S29,3
0002858.wav,30,S68,2
0002859.wav,15,S133,1
0002860.wav,1000000,S14,2
0002861.wav,40,S176,4
0002862.wav,8,S126,4
0002863.wav,1000000000,S169,3
0002864.wav,7,S1,4
0002865.wav,0,S22,1
0002866.wav,40,S55,3
0002867.wav,14,S120,3
0002868.wav,60,S3,2
0002869.wav,4,S80,4
0002870.wav,17,S59,4
0002871.wav,18,S32,1
0002872.wav,60,S114,1
0002873.wav,20,S129,2
0002874.wav,30,S113,2
0002875.wav,11,S144,2
0002876.wav,80,S15,3
0002877.wav,6,S23,4
0002878.wav,40,S63,4
0002879.wav,2,S37,3
0002880.wav,1000000000,S24,4
0002881.wav,9,S94,4
0002882.wav,15,S83,3
0002883.wav,11,S93,1
0002884.wav,6,S159,1
0002885.wav,20,S125,3
0002886.wav,1000000,S55,3
0002887.wav,7,S5,4
0002888.wav,17,S146,3
0002889.wav,0,S63,1
0002890.wav,15,S60,3
0002891.wav,13,S101,4
0002892.wav,6,S167,2
0002893.wav,12,S90,3
0002894.wav,19,S167,4
0002895.wav,60,S2,2
0002896.wav,90,S30,2
0002897.wav,7,S149,3
0002898.wav,19,S170,3
0002899.wav,90,S46,1
0002900.wav,90,S45,4
0002901.wav,50,S91,2
0002902.wav,1,S63,3
0002903.wav,3,S159,2
0002904.wav,4,S27,2
0002905.wav,70,S52,4
0002906.wav,0,S95,3
0002907.wav,18,S26,2
0002908.wav,0,S139,1
0002909.wav,1000,S120,3
0002910.wav,1000,S52,1
0002911.wav,1000000000,S72,1
0002912.wav,20,S172,2
0002913.wav,90,S63,4
0002914.wav,2,S163,2
0002915.wav,1000,S176,1
0002916.wav,1000,S85,2
0002917.wav,9,S22,1
0002918.wav,2,S139,3
0002919.wav,13,S90,3
0002920.wav,1000,S52,2
0002921.wav,80,S141,1
0002922.wav,1000000,S9,2
0002923.wav,0,S134,3
0002924.wav,100,S19,4
0002925.wav,19,S66,2
0002926.wav,1,S108,4
0002927.wav,8,S90,1
0002928.wav,60,S155,4
0002929.wav,80,S102,1
0002930.wav,60,S53,2
0002931.wav,1000,S86,1
0002932.wav,50,S90,1
0002933.wav,9,S13,4
0002934.wav,20,S13,2
0002935.wav,13,S24,2
0002936.wav,1000000,S110,2
0002937.wav,100,S67,4
0002938.wav,4,S107,1
0002939.wav,1,S29,4
0002940.wav,60,S123,1
0002941.wav,50,S46,3
0002942.wav,20,S67,2
0002943.wav,19,S167,3
0002944.wav,90,S117,1
0002945.wav,13,S6,1
0002946.wav,50,S129,3
0002947.wav,5,S180,4
0002948.wav,20,S117,1
0002949.wav,17,S108,1
0002950.wav,70,S115,2
0002951.wav,0,S8,3
0002952.wav,5,S130,4
0002953.wav,18,S1,4
0002954.wav,70,S106,4
0002955.wav,4,S94,1
0002956.wav,1,S178,3
